561,413
393,702
69,540
32,78
641,377
654,80
188,120
248,208
144,230
124,53
258,133
396,338
27,330
432,643
511,612
109,521
475,680
673,544
491,705
623,581
531,726
661,720
118,359
377,262
38,501
493,296
84,160
635,111
668,516
25,629
578,313
421,324
264,543
139,205
697,211
235,500
209,346
491,505
705,317
38,14
268,709
489,352
318,573
641,257
538,115
157,387
428,28
711,142
20,300
525,718
511,31
489,169
377,429
674,531
17,161
724,285
141,484
86,459
506,176
166,315
292,501
152,169
707,134
311,728
434,107
166,395
317,655
564,694
533,688
675,728
120,670
285,440
603,549
348,558
726,514
144,289
465,296
458,443
609,219
620,492
504,57
336,92
161,172
236,694
309,182
143,429
301,606
140,353
426,489
182,601
452,504
339,188
250,247
81,308
466,701
71,241
208,586
512,547
207,19
513,516
379,105
216,129
711,535
482,408
473,113
281,374
66,69
12,494
316,93
73,231
243,323
651,451
180,434
270,565
631,232
352,281
337,17
410,319
1,341
176,474
632,635
298,147
705,310
642,292
403,164
524,646
665,446
547,294
329,88
130,231
498,482
512,106
500,371
603,679
161,50
603,64
686,172
389,111
482,302
403,334
645,376
429,581
271,247
325,600
513,455
102,282
387,63
566,336
434,618
286,44
669,160
108,75
332,676
186,263
427,38
46,343
593,476
374,135
172,699
7,686
603,287
417,261
351,433
597,234
322,155
279,440
493,565
515,275
512,150
716,211
189,34
3,231
688,555
366,131
525,551
266,578
110,133
110,639
566,157
322,337
490,50
49,254
65,13
529,26
342,517
415,709
0,419
211,688
245,577
268,220
400,713
69,688
117,357
47,132
514,547
647,453
47,696
157,112
159,686
138,501
652,554
481,101
422,692
238,116
718,507
514,389
491,583
526,57
390,22
367,353
570,285
78,617
431,235
178,39
370,494
540,472
497,470
22,190
433,261
485,422
217,270
261,157
303,236
214,693
259,30
317,278
493,573
344,195
257,700
234,77
465,223
727,234
693,20
602,397
281,358
269,498
629,708
655,203
215,318
167,652
348,662
201,113
685,723
486,213
694,170
468,431
393,466
665,358
487,716
204,39
346,473
716,246
630,91
627,117
410,243
40,207
176,420
320,310
592,256
702,558
426,441
438,90
179,552
626,115
539,102
332,156
24,319
580,655
411,478
43,270
721,261
477,347
130,247
657,723
503,630
552,378
521,439
468,149
262,366
264,72
646,596
407,670
187,258
596,47
8,88
317,178
350,243
525,480
490,454
652,442
533,653
91,325
363,9
474,74
553,187
147,470
55,3
589,420
439,457
645,625
545,411
75,344
654,600
274,594
503,197
307,486
300,577
260,663
35,184
9,588
371,334
507,426
515,367
295,225
273,211
122,268
622,197
612,548
246,335
413,199
711,169
685,282
195,216
394,230
400,581
89,221
364,45
647,150
413,392
376,135
603,676
403,497
144,287
494,568
622,178
38,53
525,172
335,721
389,1
222,238
582,490
459,218
713,556
546,397
397,193
533,271
318,385
39,640
672,533
480,15
160,696
68,135
140,582
127,707
583,527
216,614
288,125
103,273
130,650
119,527
292,101
247,611
487,287
522,608
269,451
72,608
419,319
14,559
172,141
715,26
117,202
89,584
505,371
306,84
470,425
60,33
705,308
93,641
44,65
698,313
516,42
370,384
361,384
392,533
703,378
8,92
30,97
676,535
468,253
69,209
127,129
421,281
615,692
193,659
206,163
422,723
383,63
556,15
448,220
726,422
598,5
692,628
280,639
613,20
341,131
407,469
260,277
21,147
241,393
255,447
5,677
619,388
12,625
403,638
116,400
509,163
583,473
241,134
561,125
332,174
434,189
643,694
466,113
290,156
506,546
53,689
494,121
348,684
17,200
593,133
600,374
475,632
296,716
216,128
290,548
302,724
8,394
138,653
686,429
80,641
424,311
602,367
433,221
501,450
422,365
33,471
188,686
553,484
673,40
613,234
588,364
407,46
208,545
699,165
423,50
255,296
540,128
664,244
528,436
143,221
250,354
141,439
311,694
372,433
5,434
116,43
248,523
89,456
340,59
70,212
287,325
509,98
632,444
342,431
329,664
652,579
289,242
467,50
208,111
483,213
723,600
256,242
394,523
147,183
582,217
396,141
721,176
239,624
69,31
326,576
695,427
604,433
669,343
483,326
632,238
540,626
287,245
318,681
40,465
314,71
683,159
212,124
513,630
19,582
110,523
607,254
221,482
136,339
96,620
666,177
307,655
253,594
349,571
724,567
485,487
639,617
646,300
12,430
379,209
461,489
3,339
192,402
93,329
191,367
398,128
545,705
232,247
19,581
267,192
420,23
680,330
641,46
79,102
477,459
312,209
397,493
727,590
345,91
368,536
636,37
664,630
191,167
148,210
197,415
580,617
617,531
396,707
578,476
258,504
206,19
162,52
513,160
642,129
429,281
114,337
318,49
238,687
394,565
168,591
429,20
658,495
0,325
473,27
250,3
709,456
22,143
509,713
481,600
291,360
331,405
697,98
632,384
57,475
398,225
516,99
423,445
594,602
219,517
78,470
698,59
375,169
380,155
332,132
205,623
670,536
478,87
634,381
472,140
128,319
544,644
418,238
538,462
289,28
428,368
498,575
427,145
193,256
478,525
388,132
598,508
668,347
595,23
177,338
341,305
658,156
398,525
573,385
436,133
414,313
501,361
159,377
684,353
633,612
327,471
15,196
250,133
543,116
334,721
633,675
475,11
103,323
714,676
708,600
258,571
184,31
382,522
586,337
324,669
220,651
589,414
119,110
547,662
404,152
103,486
276,579
497,379
351,661
504,508
532,34
351,165
243,182
687,278
519,282
218,189
205,78
52,502
366,599
613,42
200,717
706,476
16,653
305,367
585,258
324,388
292,675
2,713
306,690
263,97
421,481
464,75
9,516
577,375
564,640
595,213
628,573
689,93
497,443
638,531
702,233
190,443
358,192
606,664
331,140
210,24
70,123
277,79
639,304
633,652
215,499
136,114
521,275
385,289
718,294
91,140
527,459
33,334
101,639
270,610
228,480
83,298
604,361
378,692
665,282
65,151
230,201
443,23
476,99
490,644
571,31
233,369
668,444
153,218
354,423
100,582
352,183
330,227
722,708
369,107
439,434
258,669
84,150
141,10
249,81
654,91
112,336
639,229
230,63
448,584
486,548
616,287
180,395
515,352
552,333
459,262
38,167
380,300
317,700
310,567
52,413
107,342
21,195
571,251
258,290
284,193
287,349
481,646
15,445
269,16
227,728
278,443
344,108
14,662
79,325
678,309
9,56
651,30
252,493
459,688
55,193
331,520
720,83
437,185
706,706
201,204
155,658
96,499
37,110
432,294
435,559
603,445
65,525
653,495
467,562
454,700
26,56
492,195
317,200
380,472
356,31
125,511
689,221
459,726
332,341
469,38
171,521
661,236
495,586
2,233
419,635
140,146
89,636
346,648
379,151
679,683
662,88
175,571
263,685
183,3
724,532
524,105
218,290
691,220
701,559
304,355
631,445
501,170
352,297
89,180
448,217
134,560
305,310
402,568
266,34
571,439
566,544
545,55
283,685
454,255
516,207
611,596
652,561
37,453
129,126
634,578
521,39
409,97
349,82
665,65
294,685
682,131
678,498
365,232
633,268
666,598
475,548
465,577
558,503
301,688
629,206
537,422
424,217
697,222
477,634
287,42
39,241
351,718
188,716
221,92
433,158
690,358
155,427
206,714
201,685
122,279
341,659
150,36
325,119
258,73
202,546
115,241
236,644
408,424
632,79
695,514
415,656
143,20
532,527
183,182
484,305
462,96
235,61
132,560
180,390
82,560
385,375
251,70
290,659
495,371
187,639
157,603
15,478
623,548
277,77
1,32
560,641
306,66
703,616
75,332
277,335
164,112
710,415
182,271
523,126
643,711
36,249
585,52
727,657
49,275
183,50
485,14
692,240
258,115
127,511
447,583
117,60
695,98
475,326
547,448
453,639
430,667
159,464
168,158
570,217
611,24
268,546
216,409
57,474
702,185
256,420
217,551
481,361
649,405
687,467
302,589
378,181
706,715
645,145
144,664
363,205
137,80
22,353
667,257
276,640
620,710
509,108
532,439
469,630
294,606
547,596
466,374
49,621
360,143
38,683
257,579
159,394
659,359
197,597
65,473
686,686
633,466
243,436
355,713
516,649
39,334
694,683
708,14
576,517
336,614
471,593
464,79
258,572
616,455
618,682
378,575
88,282
490,331
167,116
493,683
214,532
288,180
487,445
372,334
234,157
397,154
21,132
234,458
704,299
362,593
252,11
617,340
471,556
672,639
122,436
42,336
418,509
694,176
225,516
510,637
673,178
63,144
488,475
602,641
45,413
683,476
425,571
87,345
576,208
433,698
94,476
306,512
256,449
688,659
236,647
568,181
274,80
503,211
4,376
123,49
60,77
525,663
97,62
280,673
448,162
643,542
638,398
503,343
118,462
274,533
558,291
163,281
371,666
492,375
491,64
602,551
319,577
664,594
639,393
717,358
555,80
350,465
478,124
79,45
36,531
27,43
93,190
325,642
127,266
466,618
331,518
619,99
366,3
694,454
396,682
261,400
33,611
136,511
185,394
5,221
374,33
264,646
223,38
559,529
305,475
596,85
264,664
184,79
667,149
533,512
280,243
184,313
126,498
273,311
341,279
710,716
490,423
633,162
462,641
140,216
387,8
479,100
121,663
357,238
262,339
199,542
583,383
127,709
153,578
469,672
306,628
659,67
322,12
408,233
654,548
449,490
5,377
40,127
312,397
543,23
8,13
565,591
397,141
20,728
169,489
120,475
388,51
543,159
63,400
393,166
219,291
657,225
669,697
530,252
365,344
453,551
535,467
413,381
609,433
558,49
371,679
702,208
1,516
368,242
365,210
409,585
501,337
259,441
483,60
142,297
582,595
120,566
334,533
219,392
416,48
619,236
727,592
445,177
558,262
420,194
472,100
50,244
615,309
135,369
547,277
666,578
144,235
416,656
218,635
319,83
683,387
319,131
250,213
308,79
653,728
274,396
277,502
90,163
261,225
710,79
680,97
658,273
332,523
200,550
429,697
633,561
355,402
692,606
615,272
134,540
449,408
385,727
360,653
339,621
149,499
700,279
596,78
552,377
601,202
377,479
170,459
312,704
132,453
30,197
725,164
8,624
22,571
71,382
496,588
452,94
358,601
373,403
680,197
230,1
577,607
481,18
337,64
171,470
517,201
116,692
366,124
36,566
144,107
397,640
144,120
184,503
721,557
355,121
203,34
123,51
641,604
248,428
117,419
347,83
70,463
224,614
36,260
451,180
545,297
270,690
417,454
642,587
460,268
709,113
303,281
342,393
156,590
92,451
459,617
534,529
351,30
414,387
468,314
568,285
611,287
246,477
190,159
335,650
605,493
212,357
45,555
22,379
594,292
279,502
181,263
480,710
471,165
369,210
657,386
495,717
673,190
465,134
349,250
233,404
14,446
32,238
450,232
66,315
703,346
267,333
609,18
314,351
362,683
10,290
518,506
279,462
696,193
45,495
443,279
348,636
174,558
323,624
62,389
388,214
184,655
547,64
123,310
593,485
265,604
46,54
559,503
695,704
697,11
648,589
468,267
496,642
97,90
537,337
658,375
551,113
479,547
356,602
128,220
358,571
273,583
75,103
535,219
79,503
230,176
542,699
444,309
61,719
578,48
327,685
423,327
69,173
145,425
225,451
95,583
472,368
615,547
650,422
37,178
374,445
354,187
593,69
675,655
59,702
703,564
658,575
162,176
19,485
602,422
386,697
277,129
514,341
125,435
212,340
613,587
56,239
223,99
486,347
25,724
498,177
559,427
23,722
604,220
656,655
643,313
72,369
442,586
159,16
471,372
356,355
408,591
43,80
690,530
428,164
703,197
519,533
74,720
704,127
211,632
53,303
394,303
121,108
338,281
124,80
102,659
614,510
521,657
590,660
636,467
95,610
665,63
593,188
54,568
315,443
649,546
18,315
120,317
601,458
47,174
717,149
104,602
108,74
708,148
5,65
64,278
124,178
341,717
366,395
557,681
110,655
676,306
419,67
623,291
704,120
644,692
447,197
14,556
272,171
153,277
236,217
5,361
396,346
349,211
13,355
342,301
460,289
607,150
535,679
620,510
70,535
651,518
3,114
523,275
285,125
2,522
520,7
332,187
531,130
577,722
486,190
294,217
479,350
545,285
301,436
244,549
242,166
516,246
458,488
699,15
62,150
715,583
335,318
219,138
448,67
131,383
257,604
49,8
225,595
471,704
302,716
525,723
331,490
418,61
250,388
254,312
717,240
166,323
558,564
461,455
631,42
110,338
646,159
524,320
203,266
296,506
431,92
500,212
582,367
273,281
26,527
43,192
216,209
516,223
222,426
678,125
468,59
463,563
397,258
155,600
702,451
555,405
721,504
617,23
142,339
305,347
315,526
539,531
6,326
25,407
24,152
532,670
390,444
683,58
151,109
107,124
9,663
529,1
438,595
202,581
205,685
199,698
482,187
500,667
514,703
345,716
127,148
106,517
41,60
24,192
347,131
316,356
243,295
535,682
161,187
712,545
143,360
514,626
547,464
13,510
438,358
497,565
684,604
531,725
113,555
188,461
687,682
266,201
248,73
332,588
260,493
404,581
302,367
656,121
102,669
80,541
298,578
555,253
631,358
427,15
362,64
654,498
18,192
149,444
443,659
303,703
424,156
4,726
702,661
296,75
601,377
65,171
404,621
602,306
428,301
499,239
543,425
9,561
617,158
277,331
88,29
483,690
364,487
137,337
597,433
412,470
259,656
90,663
548,141
418,425
442,367
664,257
63,673
267,129
280,722
638,547
201,392
686,565
328,94
351,197
706,212
116,236
139,384
349,136
525,216
561,417
583,497
123,95
619,390
224,349
562,311
345,34
152,302
48,481
397,399
127,552
611,421
237,22
76,586
158,601
252,169
289,284
115,590
380,183
252,53
532,85
365,148
297,517
629,345
447,475
15,23
298,626
444,535
97,698
393,256
20,94
603,487
378,718
349,29
172,601
261,705
135,75
302,432
592,202
48,489
677,241
512,424
138,406
231,236
375,73
670,573
167,544
332,545
711,681
24,154
2,463
308,315
538,611
18,579
262,244
339,389
485,301
84,72
156,493
486,709
566,605
554,4
598,157
728,580
287,201
6,467
113,314
53,651
374,249
501,86
493,290
653,427
40,8
499,196
502,435
176,517
311,179
700,181
514,699
210,250
349,216
717,462
709,41
562,532
468,512
618,410
251,542
108,291
0,57
665,680
492,291
468,252
470,617
611,256
36,93
506,385
487,673
296,467
163,129
271,632
91,338
313,342
330,600
634,508
657,570
459,598
310,376
299,52
265,182
486,301
275,441
136,211
385,610
679,727
11,399
630,102
186,392
444,516
263,527
295,369
547,203
416,128
29,716
358,294
347,115
44,71
6,358
282,569
240,232
567,251
80,468
531,267
132,424
54,395
401,528
214,219
2,630
525,31
617,155
503,235
448,548
306,454
177,589
295,595
270,133
295,351
51,97
618,183
700,121
27,550
649,241
40,652
143,14
132,209
169,636
445,67
633,200
521,259
238,265
126,509
399,421
309,450
697,198
82,117
319,109
667,418
529,156
519,121
170,651
330,518
7,224
585,89
425,555
349,663
92,653
443,491
523,23
390,491
399,472
608,168
30,546
586,8
702,554
129,322
476,460
111,662
684,145
22,558
700,371
493,63
473,385
3,268
587,393
30,435
314,88
603,523
83,638
531,235
463,661
557,389
570,117
322,703
262,344
533,233
165,475
475,638
131,478
177,167
321,386
603,635
652,477
429,6
565,232
241,299
342,247
688,361
364,459
513,626
75,495
309,418
241,55
327,551
533,683
718,125
518,41
32,441
519,639
447,533
320,138
281,111
385,419
650,21
149,435
96,402
201,405
91,443
460,419
443,265
551,610
568,340
652,49
52,620
689,677
424,458
264,705
570,650
395,491
120,545
197,216
218,577
71,488
469,531
178,183
245,178
64,85
518,716
134,19
607,272
145,480
2,410
457,21
509,301
690,629
117,159
294,514
185,365
273,654
346,629
286,591
78,350
676,45
516,260
64,572
710,209
502,161
68,230
182,577
531,144
655,98
481,221
61,666
35,512
40,381
590,326
244,117
125,369
162,641
78,404
663,60
62,436
221,131
115,582
708,95
175,635
371,656
305,432
42,340
393,82
171,254
586,593
549,711
233,711
624,490
386,7
550,449
443,220
580,558
73,8
102,248
643,474
353,219
355,573
9,20
655,358
452,690
222,273
673,633
433,17
394,91
24,393
718,645
614,18
652,136
26,25
563,119
499,187
516,126
32,703
324,136
332,47
98,3
498,42
637,203
237,480
472,261
145,639
355,208
657,278
344,132
481,178
429,430
544,217
556,25
369,329
161,151
554,437
154,324
657,240
705,165
170,448
604,315
358,230
701,464
508,316
45,439
673,475
140,488
141,696
513,510
474,123
661,299
561,87
72,667
505,226
104,675
674,708
439,481
388,411
216,167
728,440
606,121
186,195
609,327
340,571
108,85
143,219
563,153
484,84
92,260
311,374
385,434
531,95
187,190
507,581
358,684
292,413
76,656
609,134
254,220
154,541
484,475
31,318
629,693
580,721
402,162
544,58
597,346
332,233
537,110
263,344
243,5
206,497
661,86
80,187
485,412
177,418
158,386
185,58
350,36
228,23
199,43
260,245
568,592
478,376
151,190
720,394
195,197
340,128
462,598
493,396
281,670
85,439
327,448
676,126
484,175
327,132
397,587
377,236
628,304
612,50
495,52
622,139
249,233
267,160
102,31
556,561
150,90
272,655
538,219
52,472
572,380
604,418
416,431
103,316
6,164
544,679
216,438
90,644
120,535
253,401
567,81
233,717
349,683
644,337
351,145
80,195
703,133
62,569
564,166
334,20
330,149
699,725
587,238
89,157
45,342
558,61
601,62
227,222
195,320
8,546
466,266
190,618
399,253
458,235
597,63
255,376
213,403
372,249
91,461
406,314
75,413
375,676
654,602
347,120
372,533
666,287
70,128
176,648
559,635
154,427
698,587
74,360
439,625
59,708
357,643
293,610
328,668
7,253
720,532
373,363
337,488
650,585
616,97
504,446
181,107
144,329
143,397
138,583
293,197
562,99
112,305
710,440
244,166
142,413
147,693
47,484
452,146
519,340
422,294
235,603
402,558
381,723
226,520
26,519
717,38
67,278
343,226
167,587
392,309
272,540
273,497
473,726
644,263
515,515
7,21
567,587
28,220
581,254
11,608
222,177
646,290
634,438
516,72
296,358
382,17
347,104
693,91
279,57
533,65
572,718
265,410
576,293
630,606
726,90
663,219
446,29
687,529
467,653
601,35
460,432
230,78
715,194
347,265
251,151
331,272
318,45
683,165
338,33
43,335
302,706
4,19
7,140
726,652
64,598
687,524
480,367
51,466
10,399
2,440
728,511
712,318
556,115
483,344
149,704
128,451
131,132
648,316
273,645
239,515
692,376
489,443
192,540
180,202
210,361
642,388
143,75
706,149
190,638
493,339
614,70
239,194
203,158
688,654
252,198
618,216
23,378
659,215
368,289
596,27
99,509
415,420
33,570
569,224
480,511
12,543
582,252
8,234
588,696
337,112
506,367
54,614
31,422
174,627
627,451
586,314
143,619
155,161
292,84
673,305
627,704
6,635
387,43
51,724
333,395
221,110
211,453
725,242
324,348
141,223
71,727
715,214
617,319
553,181
404,497
664,302
650,670
387,308
713,438
303,318
104,703
606,493
427,602
7,23
400,148
424,649
146,410
312,212
0,136
571,404
83,684
156,4
625,543
491,59
252,243
555,535
217,610
299,94
662,306
295,333
632,719
431,227
578,14
618,578
150,460
432,233
416,588
416,490
580,178
727,103
599,2
87,88
62,565
360,724
320,104
506,224
272,208
629,121
222,518
148,550
428,580
55,293
617,649
232,468
276,231
21,146
411,108
412,473
673,43
468,443
325,423
667,597
631,567
718,124
535,138
675,234
167,179
527,56
277,30
524,553
439,545
148,300
103,561
222,225
53,140
668,379
563,55
247,466
72,415
590,607
553,714
290,720
342,88
225,619
296,21
621,185
15,41
485,296
602,707
522,104
118,639
483,682
695,180
419,38
44,458
94,597
622,384
37,235
472,263
304,217
462,196
402,655
237,158
223,288
315,194
393,433
104,325
564,248
683,254
464,727
162,558
44,233
213,82
646,134
523,221
530,256
596,203
360,104
540,32
571,126
226,413
8,509
9,573
206,693
276,671
140,438
678,185
671,163
267,38
475,239
259,276
673,126
658,304
409,469
337,429
595,12
113,603
699,122
447,177
264,173
297,405
611,246
39,3
409,484
41,334
723,478
59,667
54,717
242,463
457,28
163,501
41,276
376,189
576,272
366,290
445,663
144,506
181,183
687,39
667,177
551,661
655,611
599,709
599,290
621,328
497,55
100,538
509,654
176,535
376,543
96,270
655,240
225,285
601,183
503,539
360,325
649,465
207,697
445,256
258,338
584,204
571,133
13,530
237,368
336,613
182,432
332,286
121,558
572,722
12,524
532,551
120,452
287,506
598,181
33,305
697,66
510,718
199,701
519,614
340,126
498,522
7,280
258,128
109,279
121,299
74,102
121,194
3,586
149,601
217,182
177,185
426,687
174,626
660,142
511,271
268,459
243,275
10,501
403,297
51,702
596,125
75,718
497,78
24,96
679,241
278,128
427,705
86,50
51,195
193,11
467,639
648,710
186,107
660,38
404,160
12,272
285,265
439,231
344,463
327,472
154,55
600,30
209,136
80,260
331,451
449,247
362,369
228,726
476,337
213,152
497,403
602,231
669,312
463,462
224,239
205,378
472,255
408,681
391,667
390,171
567,111
419,378
658,96
553,583
434,38
6,380
619,57
612,559
369,524
470,43
212,676
421,685
380,279
637,220
395,477
391,233
588,259
612,695
356,436
549,239
652,556
68,543
62,680
551,432
653,293
475,137
418,345
271,69
624,179
289,290
656,129
702,693
389,585
659,194
470,480
611,394
485,679
386,547
80,208
428,4
679,352
319,368
698,590
615,42
219,353
511,324
483,484
289,321
518,397
515,437
326,397
280,82
525,666
79,605
324,685
610,274
309,200
92,456
240,156
498,459
510,458
54,442
213,521
212,180
190,176
618,516
573,169
48,547
285,305
424,609
261,305
332,19
683,424
475,372
581,423
102,540
330,335
431,722
305,643
173,495
90,240
461,112
588,687
659,144
441,354
202,151
108,534
171,241
408,95
613,260
696,165
249,298
678,680
291,254
43,642
199,311
154,109
601,191
67,531
513,686
335,715
108,621
698,457
133,377
2,196
86,147
539,335
445,488
464,185
191,685
277,390
267,609
499,139
71,15
120,584
701,455
19,259
347,717
165,659
544,167
304,630
315,114
237,209
51,150
573,242
107,121
82,374
1,30
692,250
46,83
105,196
538,302
455,334
468,621
442,283
237,195
363,1
487,600
211,538
199,55
230,306
354,490
130,355
520,93
54,566
176,337
212,163
639,116
675,556
186,389
111,424
584,474
425,343
523,85
330,171
318,9
478,672
499,57
476,291
150,530
306,504
138,518
667,226
635,613
54,270
451,343
694,307
88,569
99,60
654,429
231,244
365,387
215,113
678,543
92,256
318,409
223,434
635,307
497,689
578,219
303,721
704,569
561,74
78,665
682,488
180,570
646,723
406,311
285,356
125,378
61,622
58,462
327,142
41,273
281,68
493,33
60,468
52,622
721,130
558,123
618,187
693,714
181,370
296,645
175,599
294,414
670,530
148,447
121,367
720,402
435,484
436,495
402,488
388,394
67,395
517,686
31,659
120,391
478,594
307,103
464,50
517,584
29,114
302,150
481,293
2,365
227,616
132,78
375,698
472,620
543,438
26,574
546,146
236,295
11,543
398,654
42,365
687,71
479,260
222,410
2,224
46,407
289,356
485,664
326,406
4,140
293,31
714,110
355,400
584,367
392,431
470,435
67,428
506,725
137,177
406,317
579,630
725,139
258,659
252,584
337,257
173,630
466,336
12,92
185,45
637,578
476,556
462,544
433,239
718,570
595,573
159,623
474,333
212,3
263,464
36,600
170,387
680,85
724,141
356,180
186,264
207,662
270,669
655,703
358,93
545,402
666,153
296,412
486,508
593,198
422,630
248,41
466,199
305,639
518,661
91,704
374,476
86,644
417,191
619,224
284,613
626,222
215,371
83,701
329,676
348,200
26,596
241,671
244,724
581,33
186,480
598,451
395,464
91,463
688,553
347,34
224,562
405,307
712,5
433,510
205,637
377,625
579,71
620,432
104,726
553,469
477,422
369,321
335,460
56,294
284,581
506,509
415,183
265,576
366,698
357,21
607,184
95,635
255,715
338,537
161,163
455,87
34,95
409,370
4,465
113,289
495,620
247,181
252,690
207,67
109,13
88,716
197,183
622,630
348,410
617,687
573,343
46,56
439,633
426,621
369,718
359,135
58,606
495,310
17,151
377,126
164,644
291,540
98,184
619,624
43,507
583,616
122,629
122,10
533,548
631,351
715,262
664,44
317,608
532,334
208,181
460,551
274,22
362,372
385,430
268,428
209,300
494,509
378,65
697,182
613,599
711,49
310,95
93,77
153,626
589,361
256,499
183,530
699,723
351,355
425,68
233,83
368,176
592,17
241,560
377,303
608,537
530,368
633,624
623,57
699,483
596,226
253,51
205,224
45,5
28,648
74,439
2,620
615,43
638,305
52,464
58,661
273,588
478,355
661,372
590,631
304,457
306,558
686,689
231,3
695,259
100,40
699,281
660,34
324,18
518,377
661,576
487,205
613,236
9,546
57,599
626,361
505,204
368,463
164,599
644,130
308,15
348,278
296,280
490,621
476,457
447,408
482,205
62,367
619,71
362,125
119,259
486,625
463,304
359,77
174,274
385,482
467,5
209,35
285,149
105,210
606,1
619,360
206,681
727,274
202,538
399,321
68,334
217,710
638,576
58,84
299,443
15,38
448,403
251,182
552,356
393,429
535,461
238,12
413,414
464,64
223,134
386,292
468,603
273,556
629,509
89,199
401,104
415,299
507,666
481,330
471,323
209,277
233,447
467,96
133,202
160,356
514,546
97,254
421,548
259,499
328,348
698,179
452,385
478,409
500,230
188,243
3,397
698,236
294,437
332,427
639,493
232,425
310,330
128,180
327,565
679,656
184,98
106,85
661,33
494,432
263,683
124,444
529,94
681,94
709,462
699,68
226,381
671,715
711,248
166,487
84,295
592,268
393,147
354,503
180,297
206,444
429,509
337,230
603,289
502,583
201,473
100,427
303,43
591,285
291,207
221,376
502,85
93,344
232,625
118,413
194,502
306,623
282,643
302,334
382,254
366,583
176,467
459,479
510,500
213,250
707,434
75,658
519,169
451,23
65,569
436,437
520,13
510,74
105,261
586,487
515,224
519,691
691,250
619,650
21,103
171,177
538,247
106,328
594,557
529,108
575,236
546,544
427,505
618,533
37,476
469,2
149,260
693,111
688,584
210,709
687,381
157,674
77,441
452,671
269,252
229,293
667,46
108,365
0,176
347,37
101,266
39,250
526,182
539,485
215,20
643,351
579,249
297,657
690,20
48,408
272,277
150,210
501,258
25,501
612,550
717,162
87,205
412,62
387,400
725,51
598,639
403,449
337,700
555,298
169,603
155,619
330,305
279,280
13,482
53,74
303,219
237,569
424,98
631,261
499,628
312,368
716,715
266,325
135,92
72,304
145,228
373,475
711,652
26,724
405,257
70,157
476,485
726,350
583,629
60,531
706,372
171,693
537,615
467,672
708,540
426,124
217,248
48,199
171,74
373,25
510,443
182,435
199,180
56,231
258,116
34,235
667,383
377,475
269,294
596,426
105,471
550,322
719,598
699,339
122,343
364,632
235,725
338,612
176,573
115,612
138,149
296,76
710,122
0,428
416,46
126,521
